Test Name, September17, October17, November17, December17, Janurary18, Feburary18, Average%, Average Symbols
RSI40/MOM0/MACD0/BOP-0.01/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MOM0/MACD0/BOP-0.03/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MOM0/MACD0/BOP-0.05/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
MOM0/MACD0/BOP0.03/ADX25/,0.9333,0,1,0.4,0.4118,0,0.4575,4.17
RSI40/MACD0/BOP0.03/ADX25/,1,0,1,0,0.3333,0,0.3889,1.33
RSI40/MACD0/BOP0.03/ADX30/,1,0.5,1,0,0.6,0.5,0.6,2.67
RSI40/MACD0/BOP0.03/ADX35/,1,0.5,1,0,0.6154,0.5,0.6026,3.17
RSI40/MACD0/BOP0.03/ADX40/,1,0.5,1,0.3333,0.6875,0.5,0.6701,4.17
RSI40/MACD0/BOP0.03/ADX45/,1,0.5,1,0.3333,0.6471,0.5,0.6634,4.17
RSI40/MACD0/BOP0.03/ADX50/,0.8889,0.5,1,0.3333,0.6471,0.5,0.6449,4.17
RSI40/MACD0/BOP0.01/,0.9091,0.6667,1,0.2857,0.55,0.5,0.6519,4.83
RSI40/MACD0/BOP-0.01/,0.9091,0.6667,1,0.2857,0.55,0.5,0.6519,4.83
RSI40/MACD0/BOP-0.03/,0.9091,0.6667,1,0.4,0.55,0.5,0.671,4.83
RSI40/MACD0/BOP-0.05/,0.9091,0.6667,1,0.4,0.55,0.5,0.671,4.83
MACD0/BOP0.03/ADX25/,0.9286,0.1667,1,0.2857,0.4545,0,0.4726,7
RSI40/MOM0/BOP0.03/ADX25/,1,0,1,0,0.3333,0,0.3889,1
RSI40/MOM0/BOP0.03/ADX30/,1,0.5,1,0,0.6,0.5,0.6,2.33
RSI40/MOM0/BOP0.03/ADX35/,1,0.5,1,0,0.5833,0.5,0.5972,2.67
RSI40/MOM0/BOP0.03/ADX40/,1,0.5,1,0.5,0.6154,0.5,0.6859,3.17
RSI40/MOM0/BOP0.03/ADX45/,1,0.5,1,0.5,0.6154,0.5,0.6859,3.17
RSI40/MOM0/BOP0.03/ADX50/,1,0.5,1,0.5,0.6154,0.5,0.6859,3.17
RSI40/MOM0/BOP0.01/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MOM0/BOP-0.01/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MOM0/BOP-0.03/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MOM0/BOP-0.05/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
MOM0/BOP0.03/ADX25/,0.8824,0,1,0.4,0.4118,0,0.449,4.33
RSI40/BOP0.03/ADX25/,1,0,1,0,0.3333,0,0.3889,1.33
RSI40/BOP0.03/ADX30/,1,0.5,1,0,0.6,0.5,0.6,2.67
RSI40/BOP0.03/ADX35/,1,0.5,1,0,0.6154,0.5,0.6026,3.17
RSI40/BOP0.03/ADX40/,1,0.5,1,0.3333,0.6875,0.5,0.6701,4.17
RSI40/BOP0.03/ADX45/,1,0.5,1,0.3333,0.6471,0.5,0.6634,4.17
RSI40/BOP0.03/ADX50/,0.8889,0.5,1,0.3333,0.6471,0.5,0.6449,4.17
RSI40/BOP0.01/,0.9091,0.6667,1,0.2857,0.55,0.5,0.6519,4.83
RSI40/BOP-0.01/,0.9091,0.6667,1,0.2857,0.55,0.5,0.6519,4.83
RSI40/BOP-0.03/,0.9091,0.6667,1,0.4,0.55,0.5,0.671,4.83
RSI40/BOP-0.05/,0.9091,0.6667,1,0.4,0.55,0.5,0.671,4.83
BOP0.03/ADX25/,0.8611,0.2308,1,0.4167,0.5,0,0.5014,8.83
RSI45/ADX25/,0.8667,0.1,1,0.375,0.5789,0,0.4868,4.83
RSI45/ADX30/,0.85,0.2667,1,0.2727,0.6538,0.25,0.5489,7.33
RSI40/MOM0/MACD0/BOP0.05/ADX25/,1,0,1,0,0.25,0,0.375,1
RSI40/MOM0/MACD0/BOP0.05/ADX30/,1,0.6,1,0,0.4615,0.5,0.5936,2.5
RSI40/MOM0/MACD0/BOP0.05/ADX35/,1,0.6,1,0,0.4667,0.5,0.5944,3
RSI40/MOM0/MACD0/BOP0.05/ADX40/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/MACD0/BOP0.05/ADX45/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/MACD0/BOP0.05/ADX50/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/MACD0/BOP0.03/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MACD0/BOP0.05/ADX25/,1,0,1,0,0.25,0,0.375,1.33
RSI40/MACD0/BOP0.05/ADX30/,1,0.6,1,0,0.4615,0.5,0.5936,2.83
RSI40/MACD0/BOP0.05/ADX35/,1,0.6,1,0,0.5,0.5,0.6,3.5
RSI40/MACD0/BOP0.05/ADX40/,1,0.6667,1,0.375,0.5789,0.5,0.6868,4.83
RSI40/MACD0/BOP0.05/ADX45/,1,0.6667,1,0.375,0.55,0.5,0.682,4.83
RSI40/MACD0/BOP0.05/ADX50/,0.9,0.6667,1,0.375,0.55,0.5,0.6653,4.83
RSI40/MACD0/BOP0.03/,0.9091,0.6667,1,0.375,0.55,0.5,0.6668,5
RSI40/MOM0/BOP0.05/ADX25/,1,0,1,0,0.25,0,0.375,1
RSI40/MOM0/BOP0.05/ADX30/,1,0.6,1,0,0.4615,0.5,0.5936,2.5
RSI40/MOM0/BOP0.05/ADX35/,1,0.6,1,0,0.4667,0.5,0.5944,3
RSI40/MOM0/BOP0.05/ADX40/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/BOP0.05/ADX45/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/BOP0.05/ADX50/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/BOP0.03/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/BOP0.05/ADX25/,1,0,1,0,0.25,0,0.375,1.33
RSI40/BOP0.05/ADX30/,1,0.6,1,0,0.4615,0.5,0.5936,2.83
RSI40/BOP0.05/ADX35/,1,0.6,1,0,0.5,0.5,0.6,3.5
RSI40/BOP0.05/ADX40/,1,0.6667,1,0.375,0.5789,0.5,0.6868,4.83
RSI40/BOP0.05/ADX45/,1,0.6667,1,0.375,0.55,0.5,0.682,4.83
RSI40/BOP0.05/ADX50/,0.9,0.6667,1,0.375,0.55,0.5,0.6653,4.83
RSI40/BOP0.03/,0.9091,0.6667,1,0.375,0.55,0.5,0.6668,5
RSI40/MOM0/MACD0/ADX25/,1,0,1,0,0.25,0,0.375,1
RSI40/MOM0/MACD0/ADX30/,1,0.6,1,0,0.4615,0.5,0.5936,2.5
RSI40/MOM0/MACD0/ADX35/,1,0.6,1,0,0.4667,0.5,0.5944,3
RSI40/MOM0/MACD0/ADX40/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/MACD0/ADX45/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/MACD0/ADX50/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MACD0/ADX25/,1,0,1,0,0.3333,0,0.3889,1.5
RSI40/MACD0/ADX30/,1,0.6667,1,0,0.5,0.5,0.6111,3.17
RSI40/MACD0/ADX35/,1,0.6667,1,0,0.5294,0.5,0.616,3.83
RSI40/MACD0/ADX40/,1,0.7143,1,0.375,0.6,0.5,0.6982,5.17
RSI40/MACD0/ADX45/,1,0.7143,1,0.375,0.5714,0.5,0.6934,5.17
RSI40/MACD0/ADX50/,0.9,0.7143,1,0.375,0.5714,0.5,0.6768,5.17
RSI40/MOM0/ADX25/,1,0,1,0,0.25,0,0.375,1
RSI40/MOM0/ADX30/,1,0.6,1,0,0.4615,0.5,0.5936,2.5
RSI40/MOM0/ADX35/,1,0.6,1,0,0.4667,0.5,0.5944,3
RSI40/MOM0/ADX40/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/ADX45/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/MOM0/ADX50/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.67
RSI40/ADX25/,1,0,1,0,0.2727,0,0.3788,1.83
RSI40/ADX30/,1,0.5714,1,0,0.4375,0.3333,0.557,3.5
RSI40/ADX35/,1,0.5714,1,0,0.4737,0.5,0.5908,4.33
RSI40/ADX40/,1,0.625,1,0.4444,0.5455,0.5,0.6858,5.83
RSI40/ADX45/,1,0.625,1,0.4444,0.5217,0.5,0.6818,5.83
RSI40/ADX50/,0.9167,0.625,1,0.4444,0.5217,0.5,0.668,5.83
RSI40/MOM0/MACD0/BOP0.05/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MACD0/BOP0.05/,0.9091,0.6667,1,0.375,0.55,0.5,0.6668,5
RSI40/MOM0/BOP0.05/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/BOP0.05/,0.9091,0.6667,1,0.375,0.55,0.5,0.6668,5
RSI40/MOM0/MACD0/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/MACD0/,0.9091,0.7143,1,0.375,0.5714,0.5,0.6783,5.33
RSI40/MOM0/,1,0.6667,1,0.5,0.5,0.5,0.6945,3.83
RSI40/,0.875,0.5,1,0.4545,0.5385,0.4,0.628,7
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.8333,1,0,0.1667,0.5455,0,0.4242,2.5
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.8333,1,0,0.1667,0.5455,0,0.4242,2.5
RSI55/MACD0/BOP0.05/BBANDS0.06/,0.8333,1,0,0.2,0.6667,0,0.45,2.17
RSI55/MACD0/BOP0.05/BBANDS0.05/,1,1,0,0,1,0,0.5,1
RSI55/MACD0/BOP0.05/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.5
RSI55/MACD0/BOP0.05/BBANDS0.03/,0,0,0,0,0,0,0,0
RSI55/MACD0/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI55/MACD0/BOP0.03/,0.95,0.5,0,0.2857,0.6296,1,0.5609,7.33
RSI55/MACD0/BOP0.01/,0.95,0.5,0,0.2857,0.6296,1,0.5609,7.33
RSI55/MACD0/BOP-0.01/,0.95,0.5,0,0.2857,0.6296,1,0.5609,7.33
RSI55/MACD0/BOP-0.03/,0.95,0.5,0,0.2857,0.6538,1,0.5649,7.33
RSI55/MACD0/BOP-0.05/,0.9474,0.4444,0,0.3333,0.6538,1,0.5631,7
RSI50/MACD0/BOP0.05/BBANDS0.03/,0,0,0,0.6667,0.5,0,0.1945,0.5
RSI50/MACD0/BOP0.05/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.17
RSI50/MACD0/BOP-0.01/,0.7368,0.4444,1,0.5,0.5333,0,0.5358,6.83
RSI50/MACD0/BOP-0.03/,0.7368,0.5,1,0.5,0.5517,0,0.5481,6.83
RSI50/MACD0/BOP-0.05/,0.7222,0.5,1,0.5455,0.5517,0,0.5532,6.67
MACD0/BOP0.05/BBANDS0.03/,0.5,0,0,0.4,0.3333,0,0.2056,0.67
MACD0/BOP0.05/BBANDS0.02/,0.5,0,0,0,0.5,0,0.1667,0.33
RSI55/BOP0.05/BBANDS0.07/ADX45/,0.625,0.8,0,0.375,0.5333,0,0.3889,3.33
RSI55/BOP0.05/BBANDS0.07/ADX50/,0.625,0.8,0,0.375,0.5333,0,0.3889,3.33
RSI55/BOP0.05/BBANDS0.06/,0.625,0.6667,0,0.3333,0.7,0,0.3875,2.67
RSI55/BOP0.05/BBANDS0.05/,0.3333,1,0,0.2,1,0,0.4222,1.5
RSI55/BOP0.05/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.83
RSI55/BOP0.05/BBANDS0.03/,0,1,0,0,0,0,0.1667,0.17
RSI55/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI55/BOP0.03/,0.875,0.5333,0,0.3846,0.6667,0.5,0.4933,10
RSI55/BOP0.01/,0.875,0.5714,0,0.3846,0.6667,0.5,0.4996,10
RSI55/BOP-0.01/,0.875,0.5385,0,0.3846,0.6667,0.5,0.4941,9.83
RSI55/BOP-0.03/,0.875,0.5385,0,0.3333,0.6857,0.6667,0.5165,9.67
RSI55/BOP-0.05/,0.8636,0.5,0,0.4,0.6857,0.5,0.4916,9
RSI50/BOP0.05/BBANDS0.03/,0,0,0,0.6667,0.5,0,0.1945,0.5
RSI50/BOP0.05/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.17
RSI50/BOP-0.01/,0.7368,0.5,1,0.5714,0.5588,0,0.5612,7.83
RSI50/BOP-0.03/,0.7368,0.5556,1,0.5385,0.5758,0,0.5678,7.67
RSI50/BOP-0.05/,0.7222,0.5556,1,0.5833,0.5758,0,0.5728,7.5
BOP0.05/BBANDS0.03/,0.6,0.75,0,0.375,0.4444,0,0.3616,2.17
BOP0.05/BBANDS0.02/,0.6667,0,0,0,0.75,0,0.2361,0.83
RSI55/MACD0/BBANDS0.07/ADX45/,0.7143,0.75,0,0.125,0.6154,0,0.3674,2.83
RSI55/MACD0/BBANDS0.07/ADX50/,0.7143,0.75,0,0.125,0.6154,0,0.3674,2.83
RSI55/MACD0/BBANDS0.06/,0.8333,0.5,0,0.2,0.7273,0,0.3768,2.5
RSI55/MACD0/BBANDS0.05/,1,1,0,0,1,0,0.5,1.33
RSI55/MACD0/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.83
RSI55/MACD0/BBANDS0.03/,0,0,0,0,0,0,0,0
RSI55/MACD0/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/MACD0/BBANDS0.03/,0,0,0,0.6667,0.5,0,0.1945,0.5
RSI50/MACD0/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.17
MACD0/BBANDS0.03/,0.3333,0,0,0.4,0.5,0,0.2056,0.83
MACD0/BBANDS0.02/,0.3333,0,0,0,0.6667,0,0.1667,0.5
RSI55/BBANDS0.07/ADX45/,0.5714,0.2667,0,0.3636,0.4348,1,0.4394,4.5
RSI55/BBANDS0.07/ADX50/,0.5714,0.2667,0,0.3636,0.4348,1,0.4394,4.5
RSI55/BBANDS0.06/,0.6154,0.1667,0,0.4286,0.5294,0,0.29,3.67
RSI55/BBANDS0.05/,0.4286,0.2857,0,0.2,0.7778,0,0.282,2.17
RSI55/BBANDS0.04/,0.5,0.2857,0,0,0.7143,0,0.25,1.5
RSI55/BBANDS0.03/,1,0.25,0,0,0,0,0.2083,0.33
RSI55/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/BBANDS0.03/,0,0,0,0.6667,0.6667,0,0.2222,0.67
RSI50/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.33
BBANDS0.03/,0.5,0.4615,0,0.3636,0.4286,0,0.2923,3.33
BBANDS0.02/,0.5,0,0,0,0.6667,0,0.1945,1
RSI55/MACD0/BOP0.05/ADX45/,0.9474,0.5,0,0.2857,0.5833,1,0.5527,6.67
RSI55/MACD0/BOP0.05/ADX50/,0.9474,0.5,0,0.2857,0.6,1,0.5555,6.83
RSI55/BOP0.05/ADX45/,0.8696,0.5,0,0.4167,0.6364,0.3333,0.4593,9
RSI55/BOP0.05/ADX50/,0.8696,0.5333,0,0.4167,0.6471,0.3333,0.4667,9.33
RSI55/MACD0/ADX45/,0.9048,0.3571,0,0.3,0.5862,1,0.5247,7.5
RSI55/MACD0/ADX50/,0.9048,0.3571,0,0.3,0.6,1,0.527,7.67
RSI55/ADX45/,0.8,0.3208,1,0.5,0.5441,0.2727,0.5729,17.67
RSI55/ADX50/,0.8,0.3333,1,0.5,0.5507,0.2727,0.5761,18
RSI55/MACD0/BOP0.05/BBANDS0.07/,0.8333,1,0,0.1667,0.5455,0,0.4242,2.5
RSI55/BOP0.05/BBANDS0.07/,0.625,0.8,0,0.375,0.5333,0,0.3889,3.33
RSI55/MACD0/BBANDS0.07/,0.7143,0.75,0,0.125,0.6154,0,0.3674,2.83
RSI55/BBANDS0.07/,0.5714,0.2667,0,0.3636,0.4348,1,0.4394,4.5
RSI55/MACD0/BOP0.05/,0.95,0.4545,0,0.2857,0.6296,1,0.5533,7.33
RSI55/BOP0.05/,0.875,0.5,0,0.3846,0.6667,0.5,0.4877,10
RSI55/MACD0/,0.9091,0.3333,0,0.3,0.625,1,0.5279,8.17
RSI55/ADX20/,0.9231,0.3077,1,0.4545,0.5,0,0.5309,4.5
RSI55/ADX25/,0.76,0.2143,1,0.5789,0.3929,0.3333,0.5466,8.33
RSI55/ADX30/,0.7879,0.2683,1,0.5909,0.4808,0.1667,0.5491,13
RSI55/ADX35/,0.8108,0.2857,1,0.5769,0.5246,0.2857,0.5806,15.83
RSI55/ADX40/,0.8,0.2941,1,0.5357,0.5455,0.25,0.5709,17
RSI60/BBANDS0.07/ADX25/,0.1429,0.2143,1,0.4,0.3333,1,0.5151,2
RSI60/BBANDS0.07/ADX30/,0.4167,0.1765,1,0.4667,0.2667,0.5,0.4711,3.5
RSI60/BBANDS0.07/ADX35/,0.4167,0.2222,1,0.4211,0.3,0.5,0.4767,4.17
RSI60/BBANDS0.07/ADX40/,0.4615,0.25,1,0.4211,0.375,0.5,0.5013,5
RSI60/BBANDS0.07/ADX45/,0.4615,0.25,1,0.4211,0.375,0.5,0.5013,5
RSI60/BBANDS0.07/ADX50/,0.5,0.2857,1,0.4286,0.375,0.5,0.5149,5.5
RSI60/BBANDS0.06/,0.5,0.3125,1,0.3571,0.3684,0,0.423,4
RSI60/BBANDS0.07/,0.5,0.2727,1,0.4286,0.375,0.5,0.5127,5.5
RSI50/MOM0/MACD0/BOP-0.01/,0.5714,0.6667,1,0.75,0.5,0,0.5814,3.67
RSI50/MOM0/MACD0/BOP-0.03/,0.5714,0.6667,1,0.75,0.5,0,0.5814,3.67
RSI50/MOM0/MACD0/BOP-0.05/,0.5714,0.6667,1,0.8571,0.5,0,0.5992,3.67
RSI50/MOM0/BOP-0.01/,0.5714,0.6667,1,0.7778,0.4667,0,0.5804,3.83
RSI50/MOM0/BOP-0.03/,0.5714,0.6667,1,0.75,0.4667,0,0.5758,3.67
RSI50/MOM0/BOP-0.05/,0.5714,0.6667,1,0.8571,0.4667,0,0.5936,3.67
RSI50/MACD0/BOP0.03/ADX25/,0.75,0,1,0.6667,0.4,0,0.4694,1.83
RSI50/MACD0/BOP0.03/ADX30/,0.8182,0,1,0.6667,0.6364,0,0.5202,3.17
RSI50/MACD0/BOP0.03/ADX35/,0.8333,0,1,0.6667,0.6154,0,0.5192,3.5
RSI50/MACD0/BOP0.03/ADX40/,0.8333,0,1,0.4,0.5714,0,0.4674,3.5
RSI50/MACD0/BOP0.03/ADX45/,0.8333,0.3333,1,0.4,0.5625,0,0.5215,4
RSI50/MACD0/BOP0.03/ADX50/,0.8333,0.3333,1,0.4,0.5625,0,0.5215,4
RSI45/MACD0/BOP0.03/ADX25/,0.9,0,0,0,0.8333,0,0.2889,2.33
RSI45/MACD0/BOP0.03/ADX30/,0.9,0,1,0,0.8571,0,0.4595,2.67
RSI50/BOP0.03/ADX25/,0.75,0,1,0.6667,0.5,0,0.4861,2
RSI50/BOP0.03/ADX30/,0.8182,0,1,0.75,0.6923,0,0.5434,3.67
RSI50/BOP0.03/ADX35/,0.8333,0,1,0.75,0.6667,0,0.5417,4
RSI50/BOP0.03/ADX40/,0.8333,0,1,0.5,0.625,0,0.493,4
RSI50/BOP0.03/ADX45/,0.8333,0.3333,1,0.5,0.6111,0,0.5463,4.5
RSI50/BOP0.03/ADX50/,0.8333,0.4286,1,0.5,0.6111,0,0.5622,4.67
RSI45/BOP0.03/ADX25/,0.9,0,0,0,0.8333,0,0.2889,2.33
RSI45/BOP0.03/ADX30/,0.9,0,1,0,0.875,0,0.4625,2.83
RSI45/MACD0/BOP0.05/ADX25/,0.8333,0.125,0,0,0.6667,0,0.2708,3.17
RSI45/MACD0/BOP0.05/ADX30/,0.8125,0.1111,1,0,0.6429,0,0.4278,4
RSI45/BOP0.05/ADX25/,0.8333,0.125,0,0,0.6667,0,0.2708,3.17
RSI45/BOP0.05/ADX30/,0.8125,0.1111,1,0,0.6667,0,0.4317,4.17
RSI45/MACD0/ADX25/,0.8333,0.125,0,0.5,0.6923,0,0.3584,3.83
RSI45/MACD0/ADX30/,0.8125,0.2,1,0.375,0.6667,0,0.509,4.83
RSI35/MOM0/MACD0/BOP0.03/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.03/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.03/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/MACD0/BOP-0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/MACD0/BOP-0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/MACD0/BOP-0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/BOP0.03/ADX40/,1,0,0,0.5,0,0.5,0.3333,0.83
RSI35/MACD0/BOP0.03/ADX45/,1,0,0,0.5,0,0.5,0.3333,0.83
RSI35/MACD0/BOP0.03/ADX50/,1,0,0,0.5,0,0.5,0.3333,0.83
RSI35/MACD0/BOP0.01/,1,0,0,0.5,0,0.3333,0.3056,0.83
RSI35/MACD0/BOP-0.01/,1,0,0,0.5,0,0.3333,0.3056,0.83
RSI35/MACD0/BOP-0.03/,1,0,0,1,0,0.3333,0.3889,0.83
RSI35/MACD0/BOP-0.05/,1,0,0,1,0,0.3333,0.3889,0.83
RSI35/MOM0/BOP0.03/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.03/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.03/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/BOP-0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/BOP-0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/BOP-0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/BOP0.03/ADX40/,1,0,0,0.5,0,0.5,0.3333,0.83
RSI35/BOP0.03/ADX45/,1,0,0,0.5,0,0.5,0.3333,0.83
RSI35/BOP0.03/ADX50/,1,0,0,0.5,0,0.5,0.3333,0.83
RSI35/BOP0.01/,1,0,0,0.5,0,0.3333,0.3056,0.83
RSI35/BOP-0.01/,1,0,0,0.5,0,0.3333,0.3056,0.83
RSI35/BOP-0.03/,1,0,0,1,0,0.3333,0.3889,0.83
RSI35/BOP-0.05/,1,0,0,1,0,0.3333,0.3889,0.83
RSI35/MOM0/MACD0/BOP0.05/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.05/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.05/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/BOP0.05/ADX40/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/MACD0/BOP0.05/ADX45/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/MACD0/BOP0.05/ADX50/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/MACD0/BOP0.03/,1,0,0,0.6667,0,0.3333,0.3333,1
RSI35/MOM0/BOP0.05/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.05/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.05/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/BOP0.05/ADX40/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/BOP0.05/ADX45/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/BOP0.05/ADX50/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/BOP0.03/,1,0,0,0.6667,0,0.3333,0.3333,1
RSI35/MOM0/MACD0/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MACD0/ADX40/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/MACD0/ADX45/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/MACD0/ADX50/,1,0,0,0.6667,0,0.5,0.3611,1
RSI35/MOM0/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/ADX40/,1,0,0,0.6667,0,0.5,0.3611,1.17
RSI35/ADX45/,1,0,0,0.6667,0,0.5,0.3611,1.33
RSI35/ADX50/,1,0.2,0,0.6667,0,0.5,0.3944,1.5
RSI35/MOM0/MACD0/BOP0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/BOP0.05/,1,0,0,0.6667,0,0.3333,0.3333,1
RSI35/MOM0/BOP0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/BOP0.05/,1,0,0,0.6667,0,0.3333,0.3333,1
RSI35/MOM0/MACD0/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/,1,0,0,0.75,0,0.3333,0.3472,1.17
RSI35/MOM0/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/,0.8333,0.2,0,0.6,0.3333,0.3333,0.3833,2
RSI55/BBANDS0.07/ADX25/,0.5,0.1667,0,0.4286,0.25,1,0.3909,2
RSI55/BBANDS0.07/ADX30/,0.5455,0.1538,0,0.4444,0.25,1,0.3989,2.83
RSI55/BBANDS0.07/ADX35/,0.5833,0.2667,0,0.4,0.35,1,0.4333,3.83
RSI55/BBANDS0.07/ADX40/,0.5714,0.2667,0,0.4,0.4348,1,0.4455,4.5
RSI45/MACD0/BBANDS0.07/ADX25/,0.5,0.3333,0,0.5,0.5714,0,0.3174,1.17
RSI45/MACD0/BBANDS0.07/ADX30/,0.6667,0.5,0,0.3333,0.5,0,0.3333,1.83
RSI45/MACD0/BBANDS0.07/ADX35/,0.6667,0.5,0,0.3333,0.4444,0,0.3241,1.83
RSI45/MACD0/BBANDS0.07/ADX40/,0.7143,0.4,0,0.3333,0.5,0,0.3246,2.17
RSI45/MACD0/BBANDS0.07/ADX45/,0.7143,0.4,0,0.3333,0.5,0,0.3246,2.17
RSI45/MACD0/BBANDS0.07/ADX50/,0.7143,0.4,0,0.3333,0.5,0,0.3246,2.17
RSI45/MACD0/BBANDS0.06/,1,0.3333,0,0.3333,0.4286,0,0.3492,1.67
RSI45/BBANDS0.07/ADX25/,0.5,0.3333,0,0.5,0.5714,0,0.3174,1.17
RSI45/BBANDS0.07/ADX30/,0.6667,0.5,0,0.3333,0.5,0,0.3333,1.83
RSI45/BBANDS0.07/ADX35/,0.6667,0.5,0,0.3333,0.4,0,0.3167,1.83
RSI45/BBANDS0.07/ADX40/,0.7143,0.4,0,0.3333,0.4545,0,0.317,2.17
RSI45/BBANDS0.07/ADX45/,0.7143,0.4,0,0.3333,0.4545,0,0.317,2.17
