Test Name, September17, October17, November17, December17, Janurary18, Feburary18, Average%, Average Symbols
RSI50/BOP0.05/BBANDS0.04/,0,1,0,0.6,0.6667,0,0.3778,1.33
RSI50/BOP0.03/,0.7368,0.4,1,0.4667,0.5,0,0.5172,7.17
RSI50/BOP0.01/,0.7368,0.4,1,0.4667,0.5,0,0.5172,7.17
BOP0.05/BBANDS0.07/ADX20/,0.7143,0.5714,0,0.3,0.375,0,0.3268,2.5
BOP0.05/BBANDS0.07/ADX25/,0.4545,0.625,0,0.4,0.2727,0,0.292,3.67
BOP0.05/BBANDS0.07/ADX30/,0.5455,0.5833,0,0.4737,0.303,0,0.3176,6.33
BOP0.05/BBANDS0.07/ADX35/,0.5417,0.6667,0,0.4348,0.35,0,0.3322,8.17
BOP0.05/BBANDS0.07/ADX40/,0.5862,0.6522,0.5,0.4286,0.3556,0,0.4204,10.17
BOP0.05/BBANDS0.07/ADX45/,0.5862,0.5769,0.5,0.4062,0.375,0,0.4074,10.67
BOP0.05/BBANDS0.07/ADX50/,0.5758,0.5357,0.5,0.4167,0.4038,0,0.4053,11.83
BOP0.05/BBANDS0.06/,0.5714,0.45,0.6667,0.375,0.5625,0,0.4376,11
BOP0.05/BBANDS0.05/,0.4737,0.5,0.6667,0.375,0.5588,0,0.429,7.67
BOP0.05/BBANDS0.04/,0.3333,0.5556,0.5,0.4,0.65,0,0.4065,4.67
RSI50/MOM0/MACD0/BBANDS0.07/ADX20/,1,1,0,0.6667,0,0,0.4444,0.67
RSI50/MOM0/MACD0/BBANDS0.07/ADX25/,1,0.5,0,0.75,0.25,0,0.4167,1
RSI50/MOM0/MACD0/BBANDS0.07/ADX30/,1,0.5,0,0.75,0.4,0,0.4417,1.17
RSI50/MOM0/MACD0/BBANDS0.07/ADX35/,1,0.6667,0,0.75,0.4,0,0.4694,1.5
RSI50/MOM0/MACD0/BBANDS0.07/ADX40/,1,0.6667,0,0.6,0.5,0,0.4611,1.67
RSI50/MOM0/MACD0/BBANDS0.07/ADX45/,1,0.6667,0,0.6,0.5,0,0.4611,1.67
RSI50/MOM0/MACD0/BBANDS0.07/ADX50/,1,0.6667,0,0.6,0.5,0,0.4611,1.67
RSI50/MOM0/MACD0/BBANDS0.06/,0.5,0.5,0,0.6,0.6,0,0.3667,1.33
RSI50/MOM0/MACD0/BBANDS0.05/,0,0.5,0,0.6,0.5,0,0.2667,1
RSI50/MOM0/MACD0/BBANDS0.04/,0,0.5,0,0.75,0.5,0,0.2917,0.83
MOM0/MACD0/BBANDS0.07/ADX20/,0.75,0.5,0,0.4,0.3333,0,0.3305,1.5
MOM0/MACD0/BBANDS0.07/ADX25/,0.75,0.3333,0,0.5,0.3846,0,0.328,2.17
MOM0/MACD0/BBANDS0.07/ADX30/,0.7,0.4286,0,0.5,0.4118,0,0.3401,3.33
MOM0/MACD0/BBANDS0.07/ADX35/,0.75,0.5455,0,0.5,0.4737,0,0.3782,4.5
MOM0/MACD0/BBANDS0.07/ADX40/,0.7333,0.5833,0,0.4286,0.4545,0,0.3666,5.17
MOM0/MACD0/BBANDS0.07/ADX45/,0.7333,0.5833,0,0.4286,0.4545,0,0.3666,5.17
MOM0/MACD0/BBANDS0.07/ADX50/,0.6875,0.5385,0,0.4286,0.4545,0,0.3515,5.17
MOM0/MACD0/BBANDS0.06/,0.6923,0.3333,0,0.4286,0.6,0,0.3424,3.83
MOM0/MACD0/BBANDS0.05/,0.7143,0.25,0,0.4286,0.6,0,0.3322,2.5
MOM0/MACD0/BBANDS0.04/,0.6667,0.5,0,0.6,0.25,0,0.3361,1.17
RSI50/MACD0/BBANDS0.07/ADX20/,1,1,0,0.5,0.5,0,0.5,1.17
RSI50/MACD0/BBANDS0.07/ADX25/,1,0.5,0,0.6667,0.2222,0,0.3982,1.67
RSI50/MACD0/BBANDS0.07/ADX30/,0.75,0.5,0,0.6667,0.3636,0,0.38,2
RSI50/MACD0/BBANDS0.07/ADX35/,0.8,0.6667,0,0.6667,0.3846,0,0.4197,2.5
RSI50/MACD0/BBANDS0.07/ADX40/,0.8,0.5,0,0.5714,0.4118,0,0.3805,2.83
RSI50/MACD0/BBANDS0.07/ADX45/,0.8,0.5,0,0.5,0.4118,0,0.3686,2.83
RSI50/MACD0/BBANDS0.07/ADX50/,0.8,0.5,0,0.5,0.4118,0,0.3686,2.83
RSI50/MACD0/BBANDS0.06/,0.75,0.3333,0,0.5,0.5,0,0.3472,2.5
RSI50/MACD0/BBANDS0.05/,0,0.5,0,0.4286,0.4545,0,0.2305,1.5
RSI50/MACD0/BBANDS0.04/,0,0.5,0,0.6,0.5714,0,0.2786,1.33
MACD0/BBANDS0.07/ADX20/,0.7143,0.6,0,0.25,0.4286,0,0.3322,2.17
MACD0/BBANDS0.07/ADX25/,0.625,0.4286,0,0.3846,0.3333,0,0.2952,3.33
MACD0/BBANDS0.07/ADX30/,0.625,0.4444,0,0.375,0.3846,0,0.3048,5
MACD0/BBANDS0.07/ADX35/,0.6667,0.5385,0,0.3684,0.4516,0,0.3375,6.67
MACD0/BBANDS0.07/ADX40/,0.6818,0.5333,0,0.381,0.4324,0,0.3381,7.83
MACD0/BBANDS0.07/ADX45/,0.6818,0.5333,0,0.3636,0.4324,0,0.3352,7.83
MACD0/BBANDS0.07/ADX50/,0.6667,0.5,0,0.3636,0.4474,0,0.3296,8.17
MACD0/BBANDS0.06/,0.7222,0.3,0,0.3529,0.5517,0,0.3211,6.33
MACD0/BBANDS0.05/,0.6667,0.2857,0,0.3077,0.5789,0,0.3065,3.83
MACD0/BBANDS0.04/,0.5,0.4,0,0.375,0.5,0,0.2958,2
RSI50/MOM0/BBANDS0.07/ADX20/,1,0.5,0,0.6667,0,0,0.3611,0.67
RSI50/MOM0/BBANDS0.07/ADX25/,1,0.25,0,0.75,0.25,0,0.375,1
RSI50/MOM0/BBANDS0.07/ADX30/,1,0.25,0,0.75,0.3333,0,0.3889,1.17
RSI50/MOM0/BBANDS0.07/ADX35/,1,0.4,0,0.75,0.3333,0,0.4139,1.5
RSI50/MOM0/BBANDS0.07/ADX40/,1,0.4,0,0.6,0.4286,0,0.4048,1.67
RSI50/MOM0/BBANDS0.07/ADX45/,1,0.4,0,0.6,0.4286,0,0.4048,1.67
RSI50/MOM0/BBANDS0.07/ADX50/,1,0.4,0,0.6,0.4286,0,0.4048,1.67
RSI50/MOM0/BBANDS0.06/,0.5,0.25,0,0.6,0.6,0,0.325,1.33
RSI50/MOM0/BBANDS0.05/,0,0.25,0,0.6,0.5,0,0.225,1
RSI50/MOM0/BBANDS0.04/,0,0.25,0,0.75,0.5,0,0.25,0.83
MOM0/BBANDS0.07/ADX20/,0.6,0.3333,0,0.4,0.3333,0,0.2778,1.5
MOM0/BBANDS0.07/ADX25/,0.375,0.3,0,0.5,0.3846,0,0.2599,2.5
MOM0/BBANDS0.07/ADX30/,0.5,0.3571,0,0.6364,0.35,0,0.3073,4.33
MOM0/BBANDS0.07/ADX35/,0.5556,0.4737,0,0.5833,0.3913,0,0.334,5.83
MOM0/BBANDS0.07/ADX40/,0.5714,0.56,1,0.5294,0.3704,0,0.5052,7.67
MOM0/BBANDS0.07/ADX45/,0.5714,0.5517,1,0.5556,0.4138,0,0.5154,8.5
MOM0/BBANDS0.07/ADX50/,0.5455,0.5484,1,0.5714,0.4333,0,0.5164,9.17
MOM0/BBANDS0.06/,0.5263,0.5,0.5,0.55,0.5833,0,0.4433,8
MOM0/BBANDS0.05/,0.4615,0.4737,0.5,0.5294,0.5882,0,0.4255,5.83
MOM0/BBANDS0.04/,0.2857,0.5333,0.5,0.5833,0.5,0,0.4004,3.67
RSI50/BBANDS0.07/ADX20/,1,0.5,0,0.5,0.5,0,0.4167,1.17
RSI50/BBANDS0.07/ADX25/,1,0.25,0,0.6667,0.3,0,0.3694,1.83
RSI50/BBANDS0.07/ADX30/,0.75,0.2,0,0.7143,0.3571,0,0.3369,2.33
RSI50/BBANDS0.07/ADX35/,0.8,0.3333,0,0.7143,0.3529,0,0.3667,2.83
RSI50/BBANDS0.07/ADX40/,0.8,0.2857,0,0.625,0.4091,0,0.3533,3.33
RSI50/BBANDS0.07/ADX45/,0.8,0.2857,0,0.5556,0.4091,0,0.3417,3.33
RSI50/BBANDS0.07/ADX50/,0.8,0.2857,0,0.5556,0.4091,0,0.3417,3.33
RSI50/BBANDS0.06/,0.75,0.1667,0,0.5556,0.5,0,0.3287,3
RSI50/BBANDS0.05/,0,0.2,0,0.5,0.5,0,0.2,2
RSI50/BBANDS0.04/,0,0.2,0,0.6,0.6,0,0.2333,1.67
BBANDS0.07/ADX20/,0.5556,0.3846,0,0.2667,0.2727,0,0.2466,2.83
BBANDS0.07/ADX25/,0.375,0.2609,0,0.4074,0.2258,1,0.3782,5.17
BBANDS0.07/ADX30/,0.5,0.2727,0,0.4737,0.2553,0.5,0.3336,9.17
BBANDS0.04/,0.2857,0.44,0.3333,0.4091,0.5484,0,0.3361,7
RSI50/MOM0/MACD0/BOP0.05/ADX20/,0.6667,0.5,1,0.75,0.3333,0,0.5417,1.33
RSI50/MOM0/MACD0/BOP0.05/ADX25/,0.75,0.5,1,0.8333,0.2857,0,0.5615,2
RSI50/MOM0/MACD0/BOP0.05/ADX30/,0.8,0.3333,1,0.8333,0.4,0,0.5611,2.5
RSI50/MOM0/MACD0/BOP0.05/ADX35/,0.8,0.5,1,0.8333,0.4167,0,0.5917,2.83
RSI50/MOM0/MACD0/BOP0.05/ADX40/,0.8,0.5,1,0.625,0.4615,0,0.5644,3
RSI50/MOM0/MACD0/BOP0.05/ADX45/,0.8,0.6667,1,0.625,0.4667,0,0.5931,3.5
RSI50/MOM0/MACD0/BOP0.05/ADX50/,0.8,0.6667,1,0.625,0.4667,0,0.5931,3.5
MOM0/MACD0/BOP0.05/ADX20/,0.7692,0.25,1,0.4286,0.3889,0,0.4728,3.83
MOM0/MACD0/BOP0.05/ADX25/,0.8421,0.1818,0.5,0.4545,0.4,0,0.3964,6
MOM0/MACD0/BOP0.05/ADX30/,0.7857,0.2857,0.3333,0.4615,0.439,0.1667,0.412,9
RSI50/MACD0/BOP0.05/ADX20/,0.8333,0.3333,1,0.6,0.4,0,0.5278,2
RSI50/MACD0/BOP0.05/ADX25/,0.8182,0.2,1,0.625,0.2857,0,0.4882,3.33
RSI50/MACD0/BOP0.05/ADX30/,0.8,0.1667,1,0.625,0.5,0,0.5153,5
RSI50/MACD0/BOP0.05/ADX35/,0.8125,0.2857,1,0.625,0.5,0,0.5372,5.67
RSI50/MACD0/BOP0.05/ADX40/,0.8125,0.25,1,0.4545,0.4828,0,0.5,5.83
RSI50/MACD0/BOP0.05/ADX45/,0.8125,0.4,1,0.4167,0.4839,0,0.5188,6.33
RSI50/MACD0/BOP0.05/ADX50/,0.8125,0.4,1,0.4167,0.4839,0,0.5188,6.33
MACD0/BOP0.05/ADX20/,0.85,0.2727,1,0.3,0.4,0,0.4704,5.33
MACD0/BOP0.05/ADX25/,0.8529,0.2778,0.5,0.3333,0.381,0,0.3908,9.5
MACD0/BOP0.05/ADX30/,0.8125,0.3214,0.3333,0.3333,0.4667,0.1429,0.4017,14.33
RSI50/MOM0/BOP0.05/ADX20/,0.6667,0.5,1,0.75,0.3333,0,0.5417,1.33
RSI50/MOM0/BOP0.05/ADX25/,0.75,0.5,1,0.8333,0.2857,0,0.5615,2
RSI50/MOM0/BOP0.05/ADX30/,0.8,0.3333,1,0.8571,0.3636,0,0.559,2.67
RSI50/MOM0/BOP0.05/ADX35/,0.8,0.5,1,0.8571,0.3846,0,0.5903,3
RSI50/MOM0/BOP0.05/ADX40/,0.8,0.5,1,0.6667,0.4286,0,0.5659,3.17
RSI50/MOM0/BOP0.05/ADX45/,0.8,0.6667,1,0.6667,0.4375,0,0.5952,3.67
RSI50/MOM0/BOP0.05/ADX50/,0.8,0.6667,1,0.6667,0.4375,0,0.5952,3.67
MOM0/BOP0.05/ADX20/,0.7333,0.25,1,0.4286,0.3889,0,0.4668,4
MOM0/BOP0.05/ADX25/,0.68,0.25,0.5,0.5,0.4,0,0.3883,6.5
MOM0/BOP0.05/ADX30/,0.6765,0.32,0.3333,0.5294,0.4222,0.1429,0.404,10.17
RSI50/BOP0.05/ADX20/,0.8333,0.3333,1,0.6,0.4,0,0.5278,2
RSI50/BOP0.05/ADX25/,0.8182,0.2,1,0.625,0.3333,0,0.4961,3.5
RSI50/BOP0.05/ADX30/,0.8,0.1667,1,0.7,0.52,0,0.5311,5.67
RSI50/BOP0.05/ADX35/,0.8125,0.2857,1,0.7,0.5172,0,0.5526,6.33
RSI50/BOP0.05/ADX40/,0.8125,0.25,1,0.5385,0.5152,0,0.5194,6.67
RSI50/BOP0.05/ADX45/,0.8125,0.4,1,0.5,0.5143,0,0.5378,7.17
RSI50/BOP0.05/ADX50/,0.8125,0.3636,1,0.5,0.5143,0,0.5317,7.17
BOP0.05/ADX20/,0.7778,0.3077,0.5,0.3125,0.4091,0,0.3845,6.67
BOP0.05/ADX25/,0.7234,0.3182,0.3333,0.3704,0.3913,0,0.3561,11.67
BOP0.05/ADX30/,0.7273,0.3333,0.25,0.3947,0.481,0.1111,0.3829,19.17
RSI50/MOM0/MACD0/ADX20/,0.6667,0.5,1,0.75,0.3333,0,0.5417,1.5
RSI50/MOM0/MACD0/ADX25/,0.75,0.4,1,0.7143,0.2857,0,0.525,2.17
RSI50/MOM0/MACD0/ADX30/,0.8,0.3333,1,0.7143,0.4,0,0.5413,2.67
RSI50/MOM0/MACD0/ADX35/,0.8333,0.4286,1,0.7143,0.4167,0.3333,0.621,3.33
RSI50/MOM0/MACD0/ADX40/,0.8333,0.4286,1,0.5556,0.4615,0.3333,0.602,3.5
RSI50/MOM0/MACD0/ADX45/,0.8333,0.5556,1,0.5556,0.4667,0.25,0.6102,4
RSI50/MOM0/MACD0/ADX50/,0.8333,0.5556,1,0.5556,0.4667,0.25,0.6102,4
MOM0/MACD0/ADX20/,0.7692,0.3,1,0.4286,0.3889,0,0.4811,4
MOM0/MACD0/ADX25/,0.8421,0.2,0.5,0.4615,0.375,0,0.3964,6.33
MOM0/MACD0/ADX30/,0.7857,0.28,0.3333,0.4667,0.4186,0.1667,0.4085,9.33
RSI50/MACD0/ADX20/,0.8333,0.4,1,0.6,0.5,0,0.5556,2.33
RSI50/MACD0/ADX25/,0.8333,0.25,1,0.6364,0.3333,0,0.5088,4.17
RSI50/MACD0/ADX30/,0.8125,0.2,1,0.6364,0.5217,0,0.5284,5.83
RSI50/MACD0/ADX35/,0.8333,0.25,1,0.6364,0.5,0.3333,0.5922,6.83
RSI50/MACD0/ADX40/,0.8421,0.2308,1,0.5,0.4848,0.3333,0.5652,7.33
RSI50/MACD0/ADX45/,0.8421,0.3333,1,0.4667,0.4857,0.25,0.563,7.83
RSI50/MACD0/ADX50/,0.8421,0.3333,1,0.4667,0.4857,0.25,0.563,7.83
MACD0/ADX20/,0.8095,0.3077,1,0.3333,0.4286,0,0.4798,5.83
MACD0/ADX25/,0.8108,0.2609,0.5,0.44,0.3913,0,0.4005,11
MACD0/ADX30/,0.7885,0.2857,0.3333,0.4062,0.4688,0.1429,0.4042,16
RSI50/MOM0/ADX20/,0.6667,0.3333,1,0.75,0.3333,0,0.5139,1.5
RSI50/MOM0/ADX25/,0.75,0.25,1,0.7143,0.375,0,0.5149,2.33
RSI50/MOM0/ADX30/,0.8,0.2222,1,0.75,0.4167,0,0.5315,3
RSI50/MOM0/ADX35/,0.8333,0.3,1,0.75,0.4286,0.3333,0.6075,3.67
RSI50/MOM0/ADX40/,0.8333,0.3,1,0.6,0.4667,0.3333,0.5889,3.83
RSI50/MOM0/ADX45/,0.8333,0.4167,1,0.6,0.4706,0.25,0.5951,4.33
RSI50/MOM0/ADX50/,0.8333,0.4167,1,0.6,0.4706,0.25,0.5951,4.33
MOM0/ADX20/,0.7333,0.2308,1,0.4286,0.3889,0,0.4636,4.17
MOM0/ADX25/,0.68,0.2,0.5,0.4667,0.3939,0,0.3734,7
MOM0/ADX30/,0.6765,0.2727,0.3333,0.5833,0.4167,0.1429,0.4042,11.33
RSI50/ADX20/,0.8889,0.3,1,0.6667,0.5455,0,0.5669,3.67
RSI50/ADX25/,0.8824,0.2222,1,0.6429,0.5,0,0.5412,7
RSI50/ADX30/,0.8571,0.2174,0.5,0.6471,0.5676,0,0.4649,9.33
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.5,1,0,0.6,0.5,0,0.4333,1.5
MOM0/MACD0/BOP0.05/BBANDS0.07/,0.6471,0.6364,0,0.4286,0.4348,0,0.3578,5.17
RSI50/MACD0/BOP0.05/BBANDS0.07/,0.6,0.6667,0,0.4286,0.4,0,0.3492,2.33
MACD0/BOP0.05/BBANDS0.07/,0.6957,0.5714,0,0.3333,0.4167,0,0.3362,7.5
RSI50/MOM0/BOP0.05/BBANDS0.07/,0.5,1,0,0.6,0.4286,0,0.4214,1.5
MOM0/BOP0.05/BBANDS0.07/,0.5,0.5455,1,0.5882,0.4375,0,0.5119,8
RSI50/BOP0.05/BBANDS0.07/,0.6,0.6667,0,0.5,0.4118,0,0.3631,2.67
BOP0.05/BBANDS0.07/,0.5946,0.5,0.6667,0.439,0.4677,0,0.4447,14.33
RSI50/MOM0/MACD0/BBANDS0.07/,0.6667,0.6667,0,0.6,0.5,0,0.4056,1.67
MOM0/MACD0/BBANDS0.07/,0.6667,0.5385,0,0.4286,0.4348,0,0.3448,5.33
RSI50/MACD0/BBANDS0.07/,0.6667,0.5,0,0.5,0.4118,0,0.3464,2.83
MACD0/BBANDS0.07/,0.6538,0.4706,0,0.3913,0.4359,0,0.3253,8.5
RSI50/MOM0/BBANDS0.07/,0.6667,0.4,0,0.6,0.4286,0,0.3492,1.67
MOM0/BBANDS0.07/,0.5417,0.5294,0.5,0.5909,0.4412,0,0.4339,10
RSI50/BBANDS0.07/,0.6667,0.2857,0,0.5556,0.4091,0,0.3195,3.33
RSI50/MOM0/MACD0/BOP0.05/,0.5714,0.6667,1,0.5556,0.4667,0,0.5434,3.5
RSI50/MACD0/BOP0.05/,0.7368,0.4,1,0.3846,0.4839,0,0.5009,6.5
RSI50/MOM0/BOP0.05/,0.5714,0.6667,1,0.6,0.4375,0,0.5459,3.67
RSI50/BOP0.05/,0.7368,0.3636,1,0.4667,0.5143,0,0.5136,7.33
RSI50/MOM0/MACD0/,0.625,0.5556,1,0.5,0.4667,0.25,0.5662,4
RSI50/MACD0/,0.7727,0.3333,1,0.4375,0.4857,0.25,0.5465,8
RSI50/MOM0/,0.625,0.4167,1,0.5455,0.4706,0.25,0.5513,4.33
RSI60/MOM0/MACD0/BOP0.03/ADX30/,1,0,0,1,0,0,0.3333,0.33
RSI60/MOM0/MACD0/BOP0.03/ADX35/,1,0,0,1,0,0,0.3333,0.33
RSI60/MOM0/MACD0/BOP0.03/ADX40/,1,1,0,1,0,0,0.5,0.5
RSI60/MOM0/MACD0/BOP0.03/ADX45/,1,1,0,1,0,0,0.5,0.5
RSI60/MOM0/MACD0/BOP0.03/ADX50/,1,1,0,1,0,0,0.5,0.5
RSI60/MOM0/MACD0/BOP0.01/,0.6667,0.5,0,1,0.3333,0,0.4167,0.83
RSI60/MOM0/MACD0/BOP-0.01/,0.6667,0.5,0,1,0.3333,0,0.4167,0.83
RSI60/MOM0/MACD0/BOP-0.03/,0.6667,0.5,0,1,0.3333,0,0.4167,0.83
RSI60/MOM0/MACD0/BOP-0.05/,0.6667,0.5,0,1,0.3333,0,0.4167,0.83
MOM0/MACD0/BOP0.03/ADX30/,0.8333,0.1875,0.3333,0.4286,0.4583,0.1667,0.4013,5.67
RSI60/MACD0/BOP0.03/ADX30/,0.875,0.6667,0,0.3333,0.6,0,0.4125,2.17
RSI60/MACD0/BOP0.03/ADX35/,0.875,0.6667,0,0.3333,0.75,0,0.4375,2.67
RSI60/MACD0/BOP0.03/ADX40/,0.875,0.75,0,0.25,0.7778,0,0.4421,3
RSI60/MACD0/BOP0.03/ADX45/,0.875,0.75,0,0.25,0.7778,0,0.4421,3
RSI60/MACD0/BOP0.03/ADX50/,0.875,0.75,0,0.25,0.7778,0,0.4421,3
RSI60/MACD0/BOP0.01/,0.8333,0.5714,0,0.2727,0.625,0,0.3837,4.5
RSI60/MACD0/BOP-0.01/,0.8333,0.5714,0,0.2727,0.625,0,0.3837,4.5
RSI60/MACD0/BOP-0.03/,0.8333,0.6667,0,0.3,0.625,0,0.4042,4.5
RSI60/MACD0/BOP-0.05/,0.8333,0.6,0,0.3333,0.625,0,0.3986,4.33
MACD0/BOP0.03/ADX30/,0.8529,0.2381,0.3333,0.2727,0.5429,0.1667,0.4011,9.67
RSI60/MOM0/BOP0.03/ADX30/,0.5,0,0,0.5,0,0,0.1667,0.33
RSI60/MOM0/BOP0.03/ADX35/,0.5,0,0,0.5,0,0,0.1667,0.33
RSI60/MOM0/BOP0.03/ADX40/,0.5,1,0,0.5,0,0,0.3333,0.5
RSI60/MOM0/BOP0.03/ADX45/,0.5,1,0,0.3333,0,0,0.3056,0.5
RSI60/MOM0/BOP0.03/ADX50/,0.5,0.5,0,0.5,0,0,0.25,0.67
RSI60/MOM0/BOP0.01/,0.4,0.4,0,0.5,0.1111,0,0.2352,1.5
RSI60/MOM0/BOP-0.01/,0.4,0.4,0,0.5,0.1111,0,0.2352,1.5
RSI60/MOM0/BOP-0.03/,0.4,0.5,0,0.5,0.1111,0,0.2518,1.5
RSI60/MOM0/BOP-0.05/,0.4,0.5,0,0.5,0.1111,0,0.2518,1.5
MOM0/BOP0.03/ADX30/,0.8,0.1875,0.3333,0.4444,0.48,0.1429,0.398,6.17
RSI60/BOP0.03/ADX30/,0.7333,0.4,0,0.125,0.7692,0,0.3379,4
RSI60/BOP0.03/ADX35/,0.7333,0.5,0,0.1111,0.7222,0,0.3444,4.67
RSI60/BOP0.03/ADX40/,0.7333,0.5714,0,0.1,0.6667,0,0.3452,5
RSI60/BOP0.03/ADX45/,0.7333,0.625,0,0.0909,0.6364,0,0.3476,5.17
RSI60/BOP0.03/ADX50/,0.7333,0.5,0,0.1538,0.6364,0,0.3372,5.33
RSI60/BOP0.01/,0.6364,0.5,0,0.3214,0.5,0.25,0.368,8.33
RSI60/BOP-0.01/,0.6667,0.4667,0,0.3214,0.5,0.25,0.3675,8.17
RSI60/BOP-0.03/,0.6667,0.5,0,0.3333,0.5143,0.3333,0.3913,8
RSI60/BOP-0.05/,0.6842,0.4545,0,0.36,0.5143,0,0.3355,7.5
BOP0.03/ADX30/,0.8182,0.2174,0.3333,0.3158,0.6087,0.125,0.4031,12.83
RSI60/MOM0/MACD0/BOP0.05/ADX30/,1,0,0,1,1,0,0.5,0.67
RSI60/MOM0/MACD0/BOP0.05/ADX35/,1,0,0,1,1,0,0.5,0.83
RSI60/MOM0/MACD0/BOP0.05/ADX40/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/BOP0.05/ADX45/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/BOP0.05/ADX50/,0.6667,0.5,0,1,0.6667,0,0.4722,1
RSI60/MOM0/MACD0/BOP0.03/,0.6667,0.5,0,1,0.3333,0,0.4167,0.83
RSI60/MACD0/BOP0.05/ADX30/,0.9,0.75,0,0.375,0.5,0,0.4208,3.17
RSI60/MACD0/BOP0.05/ADX35/,0.9,0.75,0,0.3,0.6923,0,0.4404,4
RSI60/MACD0/BOP0.05/ADX40/,0.9091,0.8,0,0.2727,0.6667,0,0.4414,4.5
RSI60/MACD0/BOP0.05/ADX45/,0.9091,0.8,0,0.2727,0.6667,0,0.4414,4.5
RSI60/MACD0/BOP0.05/ADX50/,0.8333,0.6667,0,0.2727,0.6667,0,0.4066,4.5
RSI60/MACD0/BOP0.03/,0.8333,0.5714,0,0.2727,0.625,0,0.3837,4.5
RSI60/MOM0/BOP0.05/ADX30/,0.5,0,0,0.6667,0.5,0,0.2778,0.83
RSI60/MOM0/BOP0.05/ADX35/,0.5,0.5,0,0.5,0.3333,0,0.3056,1.17
RSI60/MOM0/BOP0.05/ADX40/,0.5,0.6667,0,0.5,0.25,0,0.3194,1.33
RSI60/MOM0/BOP0.05/ADX45/,0.5,0.6667,0,0.4,0.2222,0,0.2981,1.33
RSI60/MOM0/BOP0.05/ADX50/,0.4,0.4,0,0.5,0.2222,0,0.2537,1.67
RSI60/MOM0/BOP0.03/,0.4,0.4,0,0.5,0.1111,0,0.2352,1.5
RSI60/BOP0.05/ADX30/,0.65,0.4444,0,0.3529,0.5714,0,0.3364,5.83
RSI60/BOP0.05/ADX35/,0.65,0.5455,0,0.3182,0.5667,0,0.3467,7.17
RSI60/BOP0.05/ADX40/,0.6667,0.5833,0,0.3043,0.5429,0,0.3495,7.83
RSI60/BOP0.05/ADX45/,0.6667,0.6154,0,0.2917,0.5278,0,0.3503,8
RSI60/BOP0.05/ADX50/,0.6364,0.5,0,0.3214,0.5278,0,0.3309,8.33
RSI60/BOP0.03/,0.6364,0.4706,0,0.3103,0.5135,0.25,0.3635,8.5
RSI60/MOM0/MACD0/ADX30/,1,0,0,1,1,0,0.5,0.67
RSI60/MOM0/MACD0/ADX35/,1,0,0,1,1,0,0.5,0.83
RSI60/MOM0/MACD0/ADX40/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/ADX45/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/ADX50/,0.6667,0.5,0,1,0.6667,0,0.4722,1
RSI60/MACD0/ADX30/,0.75,0.6,0,0.4167,0.5,0,0.3778,3.5
RSI60/MACD0/ADX35/,0.75,0.6,0,0.3571,0.6923,0,0.3999,4.33
RSI60/MACD0/ADX40/,0.7692,0.6667,0,0.3333,0.6667,0,0.406,4.83
RSI60/MACD0/ADX45/,0.7692,0.6667,0,0.3333,0.6667,0,0.406,4.83
RSI60/MACD0/ADX50/,0.7143,0.5714,0,0.3333,0.6667,0,0.3809,4.83
RSI60/MOM0/ADX30/,0.5,0,0,0.75,0.5,0,0.2917,1
RSI60/MOM0/ADX35/,0.5,0.5,0,0.6,0.3333,0,0.3222,1.33
RSI60/MOM0/ADX40/,0.5,0.75,0,0.6,0.25,0,0.35,1.67
RSI60/MOM0/ADX45/,0.5,0.75,0,0.5,0.2222,0,0.3287,1.67
RSI60/MOM0/ADX50/,0.4,0.5,0,0.5556,0.2222,0,0.2796,2
RSI60/MOM0/MACD0/BOP0.05/,0.6667,0.5,0,1,0.5,0,0.4444,1
RSI60/MACD0/BOP0.05/,0.8333,0.5714,0,0.2727,0.6471,0,0.3874,4.67
RSI60/MOM0/BOP0.05/,0.4,0.4,0,0.5,0.2,0,0.25,1.67
RSI60/BOP0.05/,0.6364,0.4706,0,0.3,0.5263,0.25,0.3639,8.67
RSI60/MOM0/MACD0/,0.6667,0.5,0,1,0.5,0,0.4444,1
RSI60/MACD0/,0.7143,0.5,0,0.3333,0.6471,0,0.3658,5
RSI60/MOM0/,0.4,0.5,0,0.5556,0.2,0,0.2759,2
RSI40/MOM0/MACD0/BOP0.03/ADX25/,1,0,0,0,0.3333,0,0.2222,0.83
RSI40/MOM0/MACD0/BOP0.03/ADX30/,1,0.5,0,0,0.5,0.5,0.4167,2
RSI40/MOM0/MACD0/BOP0.03/ADX35/,1,0.5,0,0,0.5,0.5,0.4167,2.33
RSI40/MOM0/MACD0/BOP0.03/ADX40/,1,0.5,0,0.5,0.5385,0.5,0.5064,2.83
RSI40/MOM0/MACD0/BOP0.03/ADX45/,1,0.5,0,0.5,0.5385,0.5,0.5064,2.83
RSI40/MOM0/MACD0/BOP0.03/ADX50/,1,0.5,0,0.5,0.5385,0.5,0.5064,2.83
RSI40/MOM0/MACD0/BOP0.01/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
