Test Name, September17, October17, November17, December17, Janurary18, Feburary18, Average%, Average Symbols
RSI40/MACD0/BOP0.03/ADX40/,1,0.5,1,0.6667,0.75,0.5,0.7361,4.67
RSI40/MACD0/BOP0.03/ADX45/,1,0.5,1,0.6667,0.7059,0.5,0.7288,4.67
RSI40/MACD0/BOP0.03/ADX50/,0.8889,0.5,1,0.6667,0.7059,0.5,0.7102,4.67
RSI40/MACD0/BOP0.01/,0.9091,0.6667,1,0.5714,0.65,0.5,0.7162,5.5
RSI40/MACD0/BOP-0.01/,0.9091,0.6667,1,0.5714,0.65,0.5,0.7162,5.5
RSI40/MACD0/BOP-0.03/,0.9091,0.6667,1,0.6,0.65,0.5,0.721,5.33
RSI40/MACD0/BOP-0.05/,0.9091,0.6667,1,0.6,0.65,0.5,0.721,5.33
MACD0/BOP0.03/ADX25/,0.9286,0.1667,1,0.4286,0.4545,0,0.4964,7.17
RSI40/MOM0/BOP0.03/ADX25/,1,0,1,0.5,0.3333,0,0.4722,1.17
RSI40/MOM0/BOP0.03/ADX30/,1,0.5,1,0.5,0.6,0.5,0.6833,2.5
RSI40/MOM0/BOP0.03/ADX35/,1,0.5,1,0.5,0.6667,0.5,0.6945,3
RSI40/MOM0/BOP0.03/ADX40/,1,0.5,1,0.75,0.6923,0.5,0.7404,3.5
RSI40/MOM0/BOP0.03/ADX45/,1,0.5,1,0.75,0.6923,0.5,0.7404,3.5
RSI40/MOM0/BOP0.03/ADX50/,1,0.5,1,0.75,0.6923,0.5,0.7404,3.5
RSI40/MOM0/BOP0.01/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MOM0/BOP-0.01/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MOM0/BOP-0.03/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MOM0/BOP-0.05/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
MOM0/BOP0.03/ADX25/,0.8824,0,1,0.6,0.4118,0.2,0.5157,4.67
RSI40/BOP0.03/ADX25/,1,0,1,0.5,0.3333,0,0.4722,1.5
RSI40/BOP0.03/ADX30/,1,0.5,1,0.6667,0.6,0.5,0.7111,3
RSI40/BOP0.03/ADX35/,1,0.5,1,0.5,0.6923,0.5,0.6987,3.67
RSI40/BOP0.03/ADX40/,1,0.5,1,0.6667,0.75,0.5,0.7361,4.67
RSI40/BOP0.03/ADX45/,1,0.5,1,0.6667,0.7059,0.5,0.7288,4.67
RSI40/BOP0.03/ADX50/,0.8889,0.5,1,0.6667,0.7059,0.5,0.7102,4.67
RSI40/BOP0.01/,0.9091,0.6667,1,0.5714,0.65,0.5,0.7162,5.5
RSI40/BOP-0.01/,0.9091,0.6667,1,0.5714,0.65,0.5,0.7162,5.5
RSI40/BOP-0.03/,0.9091,0.6667,1,0.6,0.65,0.5,0.721,5.33
RSI40/BOP-0.05/,0.9091,0.6667,1,0.6,0.65,0.5,0.721,5.33
BOP0.03/ADX25/,0.8611,0.2308,1,0.5,0.5,0.2,0.5486,9.17
RSI45/ADX25/,0.8667,0.1,1,0.625,0.5789,0.3333,0.584,5.33
RSI45/ADX30/,0.85,0.2667,1,0.5455,0.6538,0.5,0.636,8
RSI40/MOM0/MACD0/BOP0.05/ADX25/,1,0,1,0.5,0.25,0,0.4583,1.17
RSI40/MOM0/MACD0/BOP0.05/ADX30/,1,0.6,1,0.5,0.5385,0.5,0.6898,2.83
RSI40/MOM0/MACD0/BOP0.05/ADX35/,1,0.6,1,0.5,0.6,0.5,0.7,3.5
RSI40/MOM0/MACD0/BOP0.05/ADX40/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/MACD0/BOP0.05/ADX45/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/MACD0/BOP0.05/ADX50/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/MACD0/BOP0.03/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MACD0/BOP0.05/ADX25/,1,0,1,0.5,0.25,0,0.4583,1.5
RSI40/MACD0/BOP0.05/ADX30/,1,0.6,1,0.5,0.5385,0.5,0.6898,3.33
RSI40/MACD0/BOP0.05/ADX35/,1,0.6,1,0.4,0.625,0.5,0.6875,4.17
RSI40/MACD0/BOP0.05/ADX40/,1,0.6667,1,0.625,0.6842,0.5,0.746,5.5
RSI40/MACD0/BOP0.05/ADX45/,1,0.6667,1,0.625,0.65,0.5,0.7403,5.5
RSI40/MACD0/BOP0.05/ADX50/,0.9,0.6667,1,0.625,0.65,0.5,0.7236,5.5
RSI40/MACD0/BOP0.03/,0.9091,0.6667,1,0.625,0.65,0.5,0.7251,5.67
RSI40/MOM0/BOP0.05/ADX25/,1,0,1,0.5,0.25,0,0.4583,1.17
RSI40/MOM0/BOP0.05/ADX30/,1,0.6,1,0.5,0.5385,0.5,0.6898,2.83
RSI40/MOM0/BOP0.05/ADX35/,1,0.6,1,0.5,0.6,0.5,0.7,3.5
RSI40/MOM0/BOP0.05/ADX40/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/BOP0.05/ADX45/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/BOP0.05/ADX50/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/BOP0.03/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/BOP0.05/ADX25/,1,0,1,0.5,0.25,0,0.4583,1.5
RSI40/BOP0.05/ADX30/,1,0.6,1,0.5,0.5385,0.5,0.6898,3.33
RSI40/BOP0.05/ADX35/,1,0.6,1,0.4,0.625,0.5,0.6875,4.17
RSI40/BOP0.05/ADX40/,1,0.6667,1,0.625,0.6842,0.5,0.746,5.5
RSI40/BOP0.05/ADX45/,1,0.6667,1,0.625,0.65,0.5,0.7403,5.5
RSI40/BOP0.05/ADX50/,0.9,0.6667,1,0.625,0.65,0.5,0.7236,5.5
RSI40/BOP0.03/,0.9091,0.6667,1,0.625,0.65,0.5,0.7251,5.67
RSI40/MOM0/MACD0/ADX25/,1,0,1,0.5,0.25,0,0.4583,1.17
RSI40/MOM0/MACD0/ADX30/,1,0.6,1,0.5,0.5385,0.5,0.6898,2.83
RSI40/MOM0/MACD0/ADX35/,1,0.6,1,0.5,0.6,0.5,0.7,3.5
RSI40/MOM0/MACD0/ADX40/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/MACD0/ADX45/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/MACD0/ADX50/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MACD0/ADX25/,1,0,1,0.5,0.3333,0,0.4722,1.67
RSI40/MACD0/ADX30/,1,0.6667,1,0.5,0.5714,0.5,0.7064,3.67
RSI40/MACD0/ADX35/,1,0.6667,1,0.4,0.6471,0.5,0.7023,4.5
RSI40/MACD0/ADX40/,1,0.7143,1,0.625,0.7,0.5,0.7565,5.83
RSI40/MACD0/ADX45/,1,0.7143,1,0.625,0.6667,0.5,0.751,5.83
RSI40/MACD0/ADX50/,0.9,0.7143,1,0.625,0.6667,0.5,0.7343,5.83
RSI40/MOM0/ADX25/,1,0,1,0.5,0.25,0,0.4583,1.17
RSI40/MOM0/ADX30/,1,0.6,1,0.5,0.5385,0.5,0.6898,2.83
RSI40/MOM0/ADX35/,1,0.6,1,0.5,0.6,0.5,0.7,3.5
RSI40/MOM0/ADX40/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/ADX45/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/MOM0/ADX50/,1,0.6667,1,0.75,0.625,0.5,0.757,4.17
RSI40/ADX25/,1,0,1,0.5,0.2727,0,0.4621,2
RSI40/ADX30/,1,0.7143,1,0.5,0.5,0.3333,0.6746,4.17
RSI40/ADX35/,1,0.7143,1,0.4,0.5789,0.5,0.6989,5.17
RSI40/ADX40/,1,0.75,1,0.6667,0.6364,0.5,0.7588,6.67
RSI40/ADX45/,1,0.75,1,0.6667,0.6087,0.5,0.7542,6.67
RSI40/ADX50/,0.9167,0.75,1,0.6667,0.6087,0.5,0.7403,6.67
RSI40/MOM0/MACD0/BOP0.05/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MACD0/BOP0.05/,0.9091,0.6667,1,0.625,0.65,0.5,0.7251,5.67
RSI40/MOM0/BOP0.05/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/BOP0.05/,0.9091,0.6667,1,0.625,0.65,0.5,0.7251,5.67
RSI40/MOM0/MACD0/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MACD0/,0.9091,0.7143,1,0.625,0.6667,0.5,0.7359,6
RSI40/MOM0/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/,0.875,0.5833,1,0.6364,0.6538,0.4,0.6914,8
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.8333,1,0,0.1667,0.6364,0,0.4394,2.67
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.8333,1,0,0.1667,0.6364,0,0.4394,2.67
RSI55/MACD0/BOP0.05/BBANDS0.06/,0.8333,1,0,0.2,0.7778,0,0.4685,2.33
RSI55/MACD0/BOP0.05/BBANDS0.05/,1,1,0,0,1,0,0.5,1
RSI55/MACD0/BOP0.05/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.5
RSI55/MACD0/BOP0.05/BBANDS0.03/,0,0,0,0,0,0,0,0
RSI55/MACD0/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI55/MACD0/BOP0.03/,0.95,0.5,0,0.2857,0.6667,1,0.5671,7.5
RSI55/MACD0/BOP0.01/,0.95,0.5,0,0.2857,0.6667,1,0.5671,7.5
RSI55/MACD0/BOP-0.01/,0.95,0.5,0,0.2857,0.6667,1,0.5671,7.5
RSI55/MACD0/BOP-0.03/,0.95,0.5,0,0.2857,0.6923,1,0.5713,7.5
RSI55/MACD0/BOP-0.05/,0.9474,0.4444,0,0.3333,0.6923,1,0.5696,7.17
RSI50/MACD0/BOP0.05/BBANDS0.03/,0,0,0,0.6667,0.5,0,0.1945,0.5
RSI50/MACD0/BOP0.05/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.17
RSI50/MACD0/BOP-0.01/,0.7368,0.4444,1,0.5833,0.6,0,0.5608,7.33
RSI50/MACD0/BOP-0.03/,0.7368,0.5,1,0.5833,0.6207,0,0.5735,7.33
RSI50/MACD0/BOP-0.05/,0.7222,0.5,1,0.6364,0.6207,0,0.5799,7.17
MACD0/BOP0.05/BBANDS0.03/,0.5,0,0,0.6,0.6667,0,0.2945,1
MACD0/BOP0.05/BBANDS0.02/,0.5,0,0,0,1,0,0.25,0.5
RSI55/BOP0.05/BBANDS0.07/ADX45/,0.625,0.8,0,0.375,0.6,0,0.4,3.5
RSI55/BOP0.05/BBANDS0.07/ADX50/,0.625,0.8,0,0.375,0.6,0,0.4,3.5
RSI55/BOP0.05/BBANDS0.06/,0.625,0.6667,0,0.3333,0.8,0,0.4042,2.83
RSI55/BOP0.05/BBANDS0.05/,0.3333,1,0,0.2,1,0,0.4222,1.5
RSI55/BOP0.05/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.83
RSI55/BOP0.05/BBANDS0.03/,0,1,0,0,0,0,0.1667,0.17
RSI55/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI55/BOP0.03/,0.875,0.6,0,0.3846,0.6944,0.5,0.509,10.33
RSI55/BOP0.01/,0.875,0.5714,0,0.3846,0.6944,0.5,0.5042,10.17
RSI55/BOP-0.01/,0.875,0.5385,0,0.3846,0.6944,0.5,0.4988,10
RSI55/BOP-0.03/,0.875,0.5385,0,0.3333,0.7143,0.6667,0.5213,9.83
RSI55/BOP-0.05/,0.8636,0.5,0,0.4,0.7143,0.5,0.4963,9.17
RSI50/BOP0.05/BBANDS0.03/,0,0,0,0.6667,0.5,0,0.1945,0.5
RSI50/BOP0.05/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.17
RSI50/BOP-0.01/,0.7368,0.5,1,0.6429,0.6176,0.25,0.6246,8.5
RSI50/BOP-0.03/,0.7368,0.5556,1,0.6154,0.6364,0.25,0.6324,8.33
RSI50/BOP-0.05/,0.7222,0.5556,1,0.6667,0.6364,0.25,0.6385,8.17
BOP0.05/BBANDS0.03/,0.8,0.75,0,0.5,0.5556,0,0.4343,2.67
BOP0.05/BBANDS0.02/,0.6667,0,0,0,1,0,0.2778,1
RSI55/MACD0/BBANDS0.07/ADX45/,0.7143,0.75,0,0.125,0.6923,0,0.3803,3
RSI55/MACD0/BBANDS0.07/ADX50/,0.7143,0.75,0,0.125,0.6923,0,0.3803,3
RSI55/MACD0/BBANDS0.06/,0.8333,0.5,0,0.2,0.8182,0,0.3919,2.67
RSI55/MACD0/BBANDS0.05/,1,1,0,0,1,0,0.5,1.33
RSI55/MACD0/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.83
RSI55/MACD0/BBANDS0.03/,0,0,0,0,0,0,0,0
RSI55/MACD0/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/MACD0/BBANDS0.03/,0,1,0,0.6667,0.5,0,0.3611,0.67
RSI50/MACD0/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.17
MACD0/BBANDS0.03/,0.6667,1,0,0.6,0.75,0,0.5028,1.5
MACD0/BBANDS0.02/,0.6667,0,0,0,1,0,0.2778,0.83
RSI55/BBANDS0.07/ADX45/,0.6429,0.4,0,0.3636,0.5217,1,0.488,5.33
RSI55/BBANDS0.07/ADX50/,0.6429,0.4,0,0.3636,0.5217,1,0.488,5.33
RSI55/BBANDS0.06/,0.6923,0.3333,0,0.4286,0.6471,0,0.3502,4.5
RSI55/BBANDS0.05/,0.5714,0.4286,0,0.2,0.7778,0,0.3296,2.5
RSI55/BBANDS0.04/,0.5,0.4286,0,0,0.7143,0,0.2738,1.67
RSI55/BBANDS0.03/,1,0.5,0,0,0,0,0.25,0.5
RSI55/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/BBANDS0.03/,0,0.5,0,0.6667,0.6667,0,0.3056,0.83
RSI50/BBANDS0.02/,0,0,0,0,1,0,0.1667,0.33
BBANDS0.03/,0.75,0.6923,0,0.5455,0.5,0,0.4146,4.67
BBANDS0.02/,0.75,0.25,0,0,0.8333,0,0.3056,1.5
RSI55/MACD0/BOP0.05/ADX45/,0.9474,0.5,0,0.2857,0.625,1,0.5597,6.83
RSI55/MACD0/BOP0.05/ADX50/,0.9474,0.5,0,0.2857,0.64,1,0.5622,7
RSI55/BOP0.05/ADX45/,0.8696,0.5714,0,0.4167,0.6667,0.3333,0.4763,9.33
RSI55/BOP0.05/ADX50/,0.8696,0.6,0,0.4167,0.6765,0.3333,0.4827,9.67
RSI55/MACD0/ADX45/,0.9048,0.3571,0,0.3,0.6207,1,0.5304,7.67
RSI55/MACD0/ADX50/,0.9048,0.3571,0,0.3,0.6333,1,0.5325,7.83
RSI55/ADX45/,0.825,0.4151,1,0.5333,0.5882,0.3636,0.6209,19.5
RSI55/ADX50/,0.825,0.4259,1,0.5333,0.5942,0.3636,0.6237,19.83
RSI55/MACD0/BOP0.05/BBANDS0.07/,0.8333,1,0,0.1667,0.6364,0,0.4394,2.67
RSI55/BOP0.05/BBANDS0.07/,0.625,0.8,0,0.375,0.6,0,0.4,3.5
RSI55/MACD0/BBANDS0.07/,0.7143,0.75,0,0.125,0.6923,0,0.3803,3
RSI55/BBANDS0.07/,0.6429,0.4,0,0.3636,0.5217,1,0.488,5.33
RSI55/MACD0/BOP0.05/,0.95,0.4545,0,0.2857,0.6667,1,0.5595,7.5
RSI55/BOP0.05/,0.875,0.5625,0,0.3846,0.6944,0.5,0.5028,10.33
RSI55/MACD0/,0.9091,0.3333,0,0.3,0.6562,1,0.5331,8.33
RSI55/ADX20/,0.9231,0.3077,1,0.4545,0.5,1,0.6976,4.67
RSI55/ADX25/,0.8,0.2857,1,0.5789,0.4643,0.6667,0.6326,9.33
RSI55/ADX30/,0.8182,0.3659,1,0.5909,0.5385,0.3333,0.6078,14.5
RSI55/ADX35/,0.8378,0.3878,1,0.5769,0.5738,0.4286,0.6342,17.5
RSI55/ADX40/,0.825,0.3922,1,0.5714,0.5909,0.375,0.6258,18.83
RSI60/BBANDS0.07/ADX25/,0.5714,0.2143,1,0.5,0.3333,1,0.6032,2.67
RSI60/BBANDS0.07/ADX30/,0.6667,0.2353,1,0.5333,0.3333,0.5,0.5448,4.5
RSI60/BBANDS0.07/ADX35/,0.6667,0.2778,1,0.4737,0.4,0.5,0.553,5.33
RSI60/BBANDS0.07/ADX40/,0.6923,0.3,1,0.4737,0.4583,0.5,0.5707,6.17
RSI60/BBANDS0.07/ADX45/,0.6923,0.3,1,0.4737,0.4583,0.5,0.5707,6.17
RSI60/BBANDS0.07/ADX50/,0.7143,0.3333,1,0.4762,0.4583,0.5,0.5804,6.67
RSI60/BBANDS0.06/,0.75,0.375,1,0.4286,0.4737,0,0.5045,5.17
RSI60/BBANDS0.07/,0.7143,0.3182,1,0.4762,0.4583,0.5,0.5778,6.67
RSI50/MOM0/MACD0/BOP-0.01/,0.5714,0.6667,1,0.75,0.6429,0,0.6052,4
RSI50/MOM0/MACD0/BOP-0.03/,0.5714,0.6667,1,0.75,0.6429,0,0.6052,4
RSI50/MOM0/MACD0/BOP-0.05/,0.5714,0.6667,1,0.8571,0.6429,0,0.623,4
RSI50/MOM0/BOP-0.01/,0.5714,0.6667,1,0.7778,0.6,0,0.6026,4.17
RSI50/MOM0/BOP-0.03/,0.5714,0.6667,1,0.75,0.6,0,0.598,4
RSI50/MOM0/BOP-0.05/,0.5714,0.6667,1,0.8571,0.6,0,0.6159,4
RSI50/MACD0/BOP0.03/ADX25/,0.75,0,1,0.6667,0.4,0,0.4694,1.83
RSI50/MACD0/BOP0.03/ADX30/,0.8182,0,1,0.6667,0.6364,0,0.5202,3.17
RSI50/MACD0/BOP0.03/ADX35/,0.8333,0,1,0.6667,0.6154,0,0.5192,3.5
RSI50/MACD0/BOP0.03/ADX40/,0.8333,0,1,0.6,0.5714,0,0.5008,3.67
RSI50/MACD0/BOP0.03/ADX45/,0.8333,0.3333,1,0.6,0.5625,0,0.5548,4.17
RSI50/MACD0/BOP0.03/ADX50/,0.8333,0.3333,1,0.6,0.5625,0,0.5548,4.17
RSI45/MACD0/BOP0.03/ADX25/,0.9,0,0,0,0.8333,0,0.2889,2.33
RSI45/MACD0/BOP0.03/ADX30/,0.9,0,1,0,0.8571,0,0.4595,2.67
RSI50/BOP0.03/ADX25/,0.75,0,1,0.6667,0.5,0.5,0.5694,2.17
RSI50/BOP0.03/ADX30/,0.8182,0,1,0.75,0.6923,0.3333,0.599,3.83
RSI50/BOP0.03/ADX35/,0.8333,0,1,0.75,0.6667,0.3333,0.5972,4.17
RSI50/BOP0.03/ADX40/,0.8333,0,1,0.6667,0.625,0.3333,0.5764,4.33
RSI50/BOP0.03/ADX45/,0.8333,0.3333,1,0.6667,0.6111,0.25,0.6157,4.83
RSI50/BOP0.03/ADX50/,0.8333,0.4286,1,0.6667,0.6111,0.25,0.6316,5
RSI45/BOP0.03/ADX25/,0.9,0,0,0,0.8333,0.5,0.3722,2.5
RSI45/BOP0.03/ADX30/,0.9,0,1,0,0.875,0.5,0.5458,3
RSI45/MACD0/BOP0.05/ADX25/,0.8333,0.125,0,0.3333,0.6667,0,0.3264,3.33
RSI45/MACD0/BOP0.05/ADX30/,0.8125,0.1111,1,0.2,0.6429,0,0.4611,4.17
RSI45/BOP0.05/ADX25/,0.8333,0.125,0,0.3333,0.6667,0.5,0.4097,3.5
RSI45/BOP0.05/ADX30/,0.8125,0.1111,1,0.2,0.6667,0.5,0.5484,4.5
RSI45/MACD0/ADX25/,0.8333,0.125,0,0.6667,0.6923,0,0.3862,4
RSI45/MACD0/ADX30/,0.8125,0.2,1,0.5,0.6667,0,0.5299,5
RSI35/MOM0/MACD0/BOP0.03/ADX40/,1,1,0,1,0,0.5,0.5833,0.83
RSI35/MOM0/MACD0/BOP0.03/ADX45/,1,1,0,1,0,0.5,0.5833,0.83
RSI35/MOM0/MACD0/BOP0.03/ADX50/,1,1,0,1,0,0.5,0.5833,0.83
RSI35/MOM0/MACD0/BOP0.01/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MOM0/MACD0/BOP-0.01/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MOM0/MACD0/BOP-0.03/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MOM0/MACD0/BOP-0.05/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MACD0/BOP0.03/ADX40/,1,1,0,1,0,0.5,0.5833,1.17
RSI35/MACD0/BOP0.03/ADX45/,1,1,0,1,0,0.5,0.5833,1.17
RSI35/MACD0/BOP0.03/ADX50/,1,1,0,1,0,0.5,0.5833,1.17
RSI35/MACD0/BOP0.01/,1,0.5,0,1,0.25,0.3333,0.5139,1.33
RSI35/MACD0/BOP-0.01/,1,0.5,0,1,0.25,0.3333,0.5139,1.33
RSI35/MACD0/BOP-0.03/,1,0.5,0,1,0.25,0.3333,0.5139,1.17
RSI35/MACD0/BOP-0.05/,1,0.5,0,1,0.25,0.3333,0.5139,1.17
RSI35/MOM0/BOP0.03/ADX40/,1,1,0,1,0,0.5,0.5833,0.83
RSI35/MOM0/BOP0.03/ADX45/,1,1,0,1,0,0.5,0.5833,0.83
RSI35/MOM0/BOP0.03/ADX50/,1,1,0,1,0,0.5,0.5833,0.83
RSI35/MOM0/BOP0.01/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MOM0/BOP-0.01/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MOM0/BOP-0.03/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MOM0/BOP-0.05/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/BOP0.03/ADX40/,1,1,0,1,0,0.5,0.5833,1.17
RSI35/BOP0.03/ADX45/,1,1,0,1,0,0.5,0.5833,1.17
RSI35/BOP0.03/ADX50/,1,1,0,1,0,0.5,0.5833,1.17
RSI35/BOP0.01/,1,0.5,0,1,0.25,0.3333,0.5139,1.33
RSI35/BOP-0.01/,1,0.5,0,1,0.25,0.3333,0.5139,1.33
RSI35/BOP-0.03/,1,0.5,0,1,0.25,0.3333,0.5139,1.17
RSI35/BOP-0.05/,1,0.5,0,1,0.25,0.3333,0.5139,1.17
RSI35/MOM0/MACD0/BOP0.05/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/MACD0/BOP0.05/ADX45/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/MACD0/BOP0.05/ADX50/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/MACD0/BOP0.03/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MACD0/BOP0.05/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1.5
RSI35/MACD0/BOP0.05/ADX45/,1,0.5,0,1,0.25,0.5,0.5417,1.5
RSI35/MACD0/BOP0.05/ADX50/,1,0.5,0,1,0.25,0.5,0.5417,1.5
RSI35/MACD0/BOP0.03/,1,0.5,0,1,0.25,0.3333,0.5139,1.5
RSI35/MOM0/BOP0.05/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/BOP0.05/ADX45/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/BOP0.05/ADX50/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/BOP0.03/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/BOP0.05/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1.5
RSI35/BOP0.05/ADX45/,1,0.5,0,1,0.25,0.5,0.5417,1.5
RSI35/BOP0.05/ADX50/,1,0.5,0,1,0.25,0.5,0.5417,1.5
RSI35/BOP0.03/,1,0.5,0,1,0.25,0.3333,0.5139,1.5
RSI35/MOM0/MACD0/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/MACD0/ADX45/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/MACD0/ADX50/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MACD0/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1.5
RSI35/MACD0/ADX45/,1,0.5,0,1,0.25,0.5,0.5417,1.5
RSI35/MACD0/ADX50/,1,0.5,0,1,0.25,0.5,0.5417,1.5
RSI35/MOM0/ADX40/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/ADX45/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/MOM0/ADX50/,1,0.5,0,1,0.3333,0.5,0.5556,1
RSI35/ADX40/,1,0.25,0,1,0.3333,0.5,0.5139,1.67
RSI35/ADX45/,1,0.25,0,1,0.25,0.5,0.5,1.83
RSI35/ADX50/,1,0.4,0,1,0.25,0.5,0.525,2
RSI35/MOM0/MACD0/BOP0.05/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MACD0/BOP0.05/,1,0.5,0,1,0.25,0.3333,0.5139,1.5
RSI35/MOM0/BOP0.05/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/BOP0.05/,1,0.5,0,1,0.25,0.3333,0.5139,1.5
RSI35/MOM0/MACD0/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/MACD0/,1,0.5,0,1,0.25,0.3333,0.5139,1.67
RSI35/MOM0/,1,0.5,0,1,0.3333,0.3333,0.5278,1
RSI35/,0.8333,0.4,0,0.8,0.5,0.3333,0.4778,2.5
RSI55/BBANDS0.07/ADX25/,0.625,0.25,0,0.4286,0.375,1,0.4464,2.5
RSI55/BBANDS0.07/ADX30/,0.6364,0.3077,0,0.4444,0.375,1,0.4606,3.67
RSI55/BBANDS0.07/ADX35/,0.6667,0.4,0,0.4,0.45,1,0.4861,4.67
RSI55/BBANDS0.07/ADX40/,0.6429,0.4,0,0.4,0.5217,1,0.4941,5.33
RSI45/MACD0/BBANDS0.07/ADX25/,0.5,0.3333,0,1,0.5714,0,0.4008,1.33
RSI45/MACD0/BBANDS0.07/ADX30/,0.6667,0.5,0,0.6667,0.5,0,0.3889,2
RSI45/MACD0/BBANDS0.07/ADX35/,0.6667,0.5,0,0.6667,0.4444,0,0.3796,2
RSI45/MACD0/BBANDS0.07/ADX40/,0.7143,0.4,0,0.6667,0.5,0,0.3802,2.33
RSI45/MACD0/BBANDS0.07/ADX45/,0.7143,0.4,0,0.6667,0.5,0,0.3802,2.33
RSI45/MACD0/BBANDS0.07/ADX50/,0.7143,0.4,0,0.6667,0.5,0,0.3802,2.33
RSI45/MACD0/BBANDS0.06/,1,0.3333,0,0.6667,0.4286,0,0.4048,1.83
RSI45/BBANDS0.07/ADX25/,0.5,0.3333,0,1,0.5714,0,0.4008,1.33
RSI45/BBANDS0.07/ADX30/,0.6667,0.5,0,0.6667,0.5,0,0.3889,2
RSI45/BBANDS0.07/ADX35/,0.6667,0.5,0,0.6667,0.4,0,0.3722,2
RSI45/BBANDS0.07/ADX40/,0.7143,0.4,0,0.6667,0.4545,0,0.3726,2.33
RSI45/BBANDS0.07/ADX45/,0.7143,0.4,0,0.6667,0.4545,0,0.3726,2.33
RSI45/BBANDS0.07/ADX50/,0.7143,0.4,0,0.6667,0.4545,0,0.3726,2.33
RSI45/BBANDS0.06/,1,0.3333,0,0.6667,0.375,0,0.3958,1.83
